,longitudes,latitudes,spatial_counts
490,-124.1,40.0,2.88312300367394e-06
491,-124.1,40.1,1.0433395807566867e-05
492,-124.1,40.2,2.1712102552355796e-05
493,-124.1,40.3,2.735670503040127e-05
494,-124.1,40.4,3.707749283875009e-05
495,-124.1,40.5,2.9409790594553442e-05
496,-124.1,40.6,2.260210780087988e-05
497,-124.1,40.7,1.835343791707052e-05
498,-124.1,40.8,1.0999058465481914e-05
499,-124.1,40.9,7.426583783790617e-06
500,-124.1,41.0,7.036598221180584e-06
501,-124.1,41.1,4.425539779013368e-06
502,-124.1,41.2,3.059871273148354e-06
503,-124.1,41.3,2.0450937703423696e-06
504,-124.1,41.4,1.375765283175214e-06
505,-124.1,41.5,9.618893282246798e-07
506,-124.1,41.6,7.630004450095633e-07
507,-124.1,41.7,6.164351993757512e-07
508,-124.1,41.8,4.856717382694404e-07
509,-124.1,41.9,3.818836634047817e-07
510,-124.1,42.0,3.1345002734602597e-07
511,-124.1,42.1,3.01460108967715e-07
512,-124.1,42.2,2.232422452137185e-07
513,-124.1,42.3,1.896333868608557e-07
514,-124.1,42.4,1.6044486174411329e-07
515,-124.1,42.5,1.573680369500331e-07
516,-124.1,42.6,1.556114483969929e-07
517,-124.1,42.7,1.035107788536486e-07
518,-124.1,42.8,8.937765181128743e-08
519,-124.1,42.9,7.81788531540065e-08
520,-124.0,37.9,1.1618843634396963e-07
521,-124.0,38.0,1.3792106443853148e-07
522,-124.0,38.1,1.650791729922337e-07
523,-124.0,38.2,2.0275382957119683e-07
524,-124.0,38.3,2.494343475453907e-07
525,-124.0,38.4,3.000875346356949e-07
526,-124.0,38.5,3.637963383763202e-07
527,-124.0,38.6,4.661057906389387e-07
528,-124.0,38.7,6.40889784114353e-07
529,-124.0,38.8,8.120016654907675e-07
530,-124.0,38.9,8.998782903230748e-07
531,-124.0,39.0,9.006549113330748e-07
532,-124.0,39.1,1.0318846474364857e-06
533,-124.0,39.2,1.0642075163871884e-06
534,-124.0,39.3,1.0747716498074892e-06
535,-124.0,39.4,1.213106488121101e-06
536,-124.0,39.5,1.579762089600431e-06
537,-124.0,39.6,1.972548930030564e-06
538,-124.0,39.7,2.112536778444175e-06
539,-124.0,39.8,2.185100418665981e-06
540,-124.0,39.9,2.7223959285097267e-06
541,-124.0,40.0,4.965510035867412e-06
542,-124.0,40.1,9.618894282246798e-06
543,-124.0,40.2,1.1545491913295959e-05
544,-124.0,40.3,1.610082028551234e-05
545,-124.0,40.4,2.134969985084677e-05
546,-124.0,40.5,2.2947525391387903e-05
547,-124.0,40.6,2.1114366783440752e-05
548,-124.0,40.7,2.228764821037085e-05
549,-124.0,40.8,1.32244417859391e-05
550,-124.0,40.9,8.099997414807673e-06
551,-124.0,41.0,5.583271095843464e-06
552,-124.0,41.1,4.076630798464339e-06
553,-124.0,41.2,2.844988913412936e-06
554,-124.0,41.3,1.817431996076551e-06
555,-124.0,41.4,1.214769808221101e-06
556,-124.0,41.5,8.767770365924729e-07
557,-124.0,41.6,6.967811739078579e-07
558,-124.0,41.7,6.788838182773564e-07
559,-124.0,41.8,4.491215681125373e-07
560,-124.0,41.9,3.572832895661497e-07
561,-124.0,42.0,2.956412133885745e-07
562,-124.0,42.1,3.274205172893872e-07
563,-124.0,42.2,2.094988993823674e-07
564,-124.0,42.3,1.775101214815547e-07
565,-124.0,42.4,1.525097924919027e-07
566,-124.0,42.5,3.140311885680461e-07
567,-124.0,42.6,1.593226954120832e-06
568,-124.0,42.7,1.0172186840160844e-07
569,-124.0,42.8,8.495559966417707e-08
570,-124.0,42.9,7.335454340587608e-08
571,-123.9,37.8,1.1926494324904988e-07
572,-123.9,37.9,1.3954442389158158e-07
573,-123.9,38.0,1.6533262410223373e-07
574,-123.9,38.1,1.9700947189204642e-07
575,-123.9,38.2,2.4515238630828036e-07
576,-123.9,38.3,3.0538517609382534e-07
577,-123.9,38.4,3.822179735057917e-07
578,-123.9,38.5,4.967742345877413e-07
579,-123.9,38.6,7.207690266384598e-07
580,-123.9,38.7,1.0765514698075894e-06
581,-123.9,38.8,1.3030016429634082e-06
582,-123.9,38.9,1.515097982598826e-06
583,-123.9,39.0,1.5271976460191267e-06
584,-123.9,39.1,1.516444402698826e-06
585,-123.9,39.2,1.5500947416496288e-06
586,-123.9,39.3,1.555004483969929e-06
587,-123.9,39.4,3.567218685661496e-06
588,-123.9,39.5,2.637085244877619e-06
589,-123.9,39.6,3.1951856604618655e-06
590,-123.9,39.7,3.3954155463769817e-06
591,-123.9,39.8,3.3200735353650763e-06
592,-123.9,39.9,4.327843545861359e-06
593,-123.9,40.0,1.0805603310176898e-05
594,-123.9,40.1,2.64643818719782e-05
595,-123.9,40.2,1.3176577073837086e-05
596,-123.9,40.3,1.3464331252344118e-05
597,-123.9,40.4,1.8468763450273533e-05
598,-123.9,40.5,2.185000418665981e-05
599,-123.9,40.6,2.0387597380322692e-05
600,-123.9,40.7,2.957767344985846e-05
601,-123.9,40.8,1.2508889393821041e-05
602,-123.9,40.9,8.122328755908675e-06
603,-123.9,41.0,5.735617820097476e-06
604,-123.9,41.1,8.464337726416703e-06
605,-123.9,41.2,2.582341590196215e-06
606,-123.9,41.3,1.7135674179139423e-06
607,-123.9,41.4,1.2459902671719028e-06
608,-123.9,41.5,8.741103914823727e-07
609,-123.9,41.6,6.13327368272751e-07
610,-123.9,41.7,4.973297556887413e-07
611,-123.9,41.8,4.073396598454337e-07
612,-123.9,41.9,3.2902062974142734e-07
613,-123.9,42.0,2.7391157131402267e-07
614,-123.9,42.1,2.29476353913879e-07
615,-123.9,42.2,1.963660486710263e-07
616,-123.9,42.3,1.6703043154427387e-07
617,-123.9,42.4,1.430211288966619e-07
618,-123.9,42.5,1.377311703285214e-07
619,-123.9,42.6,1.315989186383709e-07
620,-123.9,42.7,9.479883538042788e-08
621,-123.9,42.8,8.022122112705666e-08
622,-123.9,42.9,7.038809231180584e-08
623,-123.8,37.6,9.917618661753822e-08
