,longitudes,latitudes,spatial_counts
546,-124.0,40.5,2.5686970928228954e-05
547,-124.0,40.6,2.4214427481050377e-05
548,-124.0,40.7,2.3071626614205425e-05
549,-124.0,40.8,1.5693299215579546e-05
550,-124.0,40.9,1.0489626923063836e-05
551,-124.0,41.0,7.481817092801732e-06
552,-124.0,41.1,5.31098275465367e-06
553,-124.0,41.2,3.662161127260468e-06
554,-124.0,41.3,2.426382462799776e-06
555,-124.0,41.4,1.6366422302221505e-06
556,-124.0,41.5,1.1732552731729365e-06
557,-124.0,41.6,9.112307562665289e-07
558,-124.0,41.7,7.841453252367983e-07
559,-124.0,41.8,5.874743529420686e-07
560,-124.0,41.9,4.790879709319049e-07
561,-124.0,42.0,4.052319038935621e-07
562,-124.0,42.1,3.908934492494236e-07
563,-124.0,42.2,3.0565725076896375e-07
564,-124.0,42.3,2.6519118448228236e-07
565,-124.0,42.4,2.2940758570458436e-07
566,-124.0,42.5,2.884564629185365e-07
567,-124.0,42.6,9.112962540520151e-07
568,-124.0,42.7,1.512665174475647e-07
569,-124.0,42.8,1.3112391250453653e-07
570,-124.0,42.9,1.1497131490658404e-07
571,-123.9,37.8,1.3004142301194512e-07
572,-123.9,37.9,1.505145801494676e-07
573,-123.9,38.0,1.7583827624462196e-07
574,-123.9,38.1,2.083862424289404e-07
575,-123.9,38.2,2.6268408972970266e-07
576,-123.9,38.3,3.403221478493106e-07
577,-123.9,38.4,4.5299760404541614e-07
578,-123.9,38.5,6.295536833766401e-07
579,-123.9,38.6,9.439667038792613e-07
580,-123.9,38.7,1.4183227419940182e-06
581,-123.9,38.8,1.7870441340507072e-06
582,-123.9,38.9,2.1614578081323017e-06
583,-123.9,39.0,2.3462889604540737e-06
584,-123.9,39.1,2.499247135980373e-06
585,-123.9,39.2,2.6946141582783794e-06
586,-123.9,39.3,2.9178315927437386e-06
587,-123.9,39.4,4.4944789119207275e-06
588,-123.9,39.5,5.7595540091150095e-06
589,-123.9,39.6,6.895418078616983e-06
590,-123.9,39.7,5.816911015707242e-06
591,-123.9,39.8,4.9032328920908386e-06
592,-123.9,39.9,5.254781184985879e-06
593,-123.9,40.0,1.1339601149087248e-05
594,-123.9,40.1,2.6919990901812105e-05
595,-123.9,40.2,1.3379337290997544e-05
596,-123.9,40.3,1.456003726730206e-05
597,-123.9,40.4,2.007475360890677e-05
598,-123.9,40.5,2.3888950466019907e-05
